ID,SMILES,group,with_3F,racemic_trans,mixture_isomer,trans,Kd,IC50,erk_IC50
US_259,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,0,0,0,,0.8,3.9
US_260,CN1C[C@@H](C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12)OC(=O)NCCOCc1ccc(O)cc1,US,0,0,0,0,,107.1,16666.7
US_261,NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,0,0,0,0,,8304.2,
US_262,NC1(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)CCCCC1,US,0,0,0,0,,2255.6,
US_263,CCc1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1.5,7641
US_264,Fc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,4698.9,
US_265,Nc1cccc(F)c1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,794,
US_266,Nc1c(Cl)cc(Cl)c(F)c1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,278,
US_267,Oc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,3261.6,
US_268,CNc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1546.3,
US_269,CCNc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,4037.9,
US_270,Nc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,4492.4,
US_271,Oc1cccc(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1621.9,
US_272,Cc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1178.7,
US_273,COc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1340.8,
US_274,Cc1c(Cl)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,35.9,4706.4
US_275,Cc1cccc(c1C)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,53.8,7058.7
US_276,Cc1cccc(c1Cl)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,16.2,3789.2
US_277,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc(Cl)c1Cl,US,0,0,0,0,,35.2,3675
US_278,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)C(=C(N=C1)C1=CC=CC2=CC=CC(=C12)C#C[2H])F,US,0,0,0,0,,0.7,104.4
US_279,Oc1ccc(CC#C)c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1.6,7401.8
US_280,COCCNC(=O)O[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)N(C)C1,US,0,0,0,0,,99.8,6115.7
US_281,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(C#C)c23)C1,US,0,0,0,0,,0.9,97.8
US_282,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)F)O)F,US,0,0,0,0,,0.7,4.9
US_283,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C=1C=C(C=C(C1C1CC1)Cl)O)F,US,0,0,0,0,,0.7,7
US_284,Oc1cc(Cl)c(c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,US,0,0,0,0,,0.1,17.4
US_285,F[C@@H]1C[C@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,1,,279,
US_286,C[C@@H]1C[C@@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,17.2,1733.1
US_287,C[C@H]1C[C@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,90.7,8067.4
US_288,C[C@@H]1C[C@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,589.5,
US_289,C[C@H]1C[C@@H]1c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,218.4,
US_290,CC(C)c1c(F)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,2.1,110.5
US_291,CC(C)c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,1.6,46.5
US_292,Fc1cccc(-c2ncc3c(nc(OCC45CCCN4CCC5)nc3c2F)N2CC3CCC(C2)N3)c1C(F)(F)F,US,0,0,0,0,,13.1,1696
US_293,FC(F)c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,692.3,
US_294,Cc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,620.4,
US_295,CCc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,191.5,
US_296,CN(C)c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,111.5,8472
US_297,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1ccccc1C1CC1,US,0,0,0,0,,88.9,6562
US_298,CC(C)c1c(Cl)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,8.3,1228.7
US_299,CC(C)c1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,131.7,5555.6
US_300,CCC(C)c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,767.8,
US_301,CC(C)c1c(C)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,35.1,3173.2
US_302,FC(F)Oc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,43.6,1993.3
US_303,FC(F)Oc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,357.3,
US_304,Fc1cccc(-c2ncc3c(nc(OCC45CCCN4CCC5)nc3c2F)N2CC3CCC(C2)N3)c1C1CC1,US,0,0,0,0,,29.2,1415.1
US_305,CC1(CC1)c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,366.8,
US_306,CC(C)c1ccncc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,260.4,
US_307,CC(C)c1ncccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,3164.3,
US_308,CN(C)Cc1ccc(COCCNC(=O)O[C@@H]2C[C@@H](COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)N(C)C2)cc1,US,0,0,0,0,,117.4,5555.6
US_309,CC(C)c1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,204.7,
US_310,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1ccccc1Cl,US,0,0,0,0,,558.7,
US_311,COc1c(Cl)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,135.3,
US_312,CCc1c(Cl)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,9,1877.6
US_313,COc1c(C)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,231.3,
US_314,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,0,0,0,,0.6,3.7
US_315,OCCc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,2537.4,
US_316,Cc1cccc(F)c1-c1ncc2c(nc(OCCc3nccn3C)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,157480.3,10000,
US_317,COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(C)c12,US,0,0,0,0,91269.8,10000,
US_318,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2C(O)CCc12,US,0,0,0,0,367549.7,10000,
US_319,CCOC(=O)CCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,0,0,0,0,255881.2,10000,
US_320,Oc1ccc(CCCOc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)cc1C=O,US,0,0,0,0,71584.2,10000,
US_321,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccc(C)cc12,US,0,0,0,0,,612.8,16666.7
US_322,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc(Cl)c1C1CC1,US,0,0,0,0,,4.9,664.8
US_323,CN1CCCC1(CO)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccccc12,US,0,0,0,0,,1689.3,
US_324,CCc1cccc2cncc(-c3ncc4c(nc(OCC56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,1,0,1,,10.2,863.9
US_325,CC1(C)CN2C[C@H](F)CC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,US,0,1,0,1,,140.9,16666.7
US_326,Oc1cc(-c2ncc3c(nc(OC[C@]45CCCN4C[C@@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,US,0,0,0,0,,1.9,121.6
US_327,Oc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,US,0,0,0,0,,1.9,31.4
US_328,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc(Cl)c1C(F)(F)F,US,0,0,0,0,,9.4,896.9
US_329,CSc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,202.5,
US_330,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,US,0,1,0,1,,2.5,11.8
US_331,Cc1ccc2[nH]ncc2c1-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,114.4,10826
US_332,Cc1ccc2[nH]ncc2c1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,163.9,16666.7
US_333,Oc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3C[C@H](C(C2)N3)n2cncn2)c2ccccc2c1,US,0,1,0,1,,450.5,
US_334,Cc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,0,0,0,,10,2909.3
US_335,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(C3CC3)c12,US,0,0,0,0,,25.8,10440.5
US_336,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(Cl)c23)C1,US,0,1,0,1,,3.1,1057.2
US_337,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1c(Cl)c(O)cc2ccccc12,US,0,0,0,0,,2.2,1620.7
US_338,Oc1cc(-c2ncc3c(nc(OCC45CCCN4CCC5)nc3c2F)N2C[C@H]3C[C@@H](CC#N)[C@@H](C2)N3)c2ccccc2c1,US,0,0,0,0,,33.1,16666.7
US_339,Oc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2C[C@H]3C[C@@H](CC#N)[C@@H](C2)N3)c2ccccc2c1,US,0,1,0,1,21.6,21,8659.5
US_340,Oc1ccc(OC(F)(F)F)c(c1)-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,0.4,51.5
US_341,Oc1ccc(OC(F)(F)F)c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,0.7,837.3
US_342,F[C@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc(Cl)c2C2CC2)C1,US,0,1,0,1,,3.4,1001.2
US_343,F[C@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2c(ccc3[nH]ncc23)C(F)(F)F)C1,US,0,1,0,1,,10.4,1616.5
US_344,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1c(ccc2[nH]ncc12)C(F)(F)F,US,0,0,0,0,,10.9,8069.6
US_345,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(OC(F)(F)F)c12,US,0,0,0,0,,10.6,1468.2
US_346,FC(F)Oc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,0,0,0,,10.5,1351.5
US_347,FCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4ccccc34)CCCN12,US,0,0,1,0,,2.1,458.9
US_348,CC(C)c1ccccc1-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,15.5,778.6
US_349,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1c(Cl)ccc2ccccc12,US,0,0,0,0,,560.7,
US_350,Oc1c(F)cc(F)c(c1F)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,US,0,0,0,0,,3822.1,
US_351,CO[C@H]1CN[C@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,US,0,0,0,0,,94.8,16666.7
US_352,Fc1c(ncc2c(nc(OC[C@@H]3CC(F)(F)CN3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,US,1,0,0,0,,844.8,
US_353,CN1C[C@@H](C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12)NC(=O)c1ccc(C=O)cc1,US,0,0,0,0,,333.4,
US_354,CN1C[C@@H](C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12)NC(=O)c1cccc(C=O)c1,US,0,0,0,0,,368.1,
US_355,CN1C[C@@H](C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12)NC(=O)c1ccccc1C=O,US,0,0,0,0,,869.9,
US_356,CN1CC[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,US,0,0,0,0,,87.2,11920.1
US_357,CN1CC[C@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,US,0,0,0,0,,438,
US_358,CN1CC[C@H](C1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,0,0,0,0,,1980.6,
US_359,CN1CC[C@@H](C1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,0,0,0,0,,1637.1,
US_360,COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2cccc(Cl)c12,US,0,0,0,0,,50.8,8353.4
US_361,COc1ccc(OC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,2700.3,
US_362,CC(C)(C)c1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,105.8,10457
US_363,CNC(C)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,1,0,0,0,,3932.5,
US_364,CC(C)c1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,1,0,1,,2.3,322
US_365,Cc1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,34.9,3949
US_366,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)F)O)F,US,0,1,0,1,,0.5,7
US_367,Oc1cc(-c2ncc3c(nc(OCC45CCCN4CCC5)nc3c2F)N2CC3CCC(C2)N3)c2c(F)cccc2c1,US,1,0,0,0,,0.7,111.8
US_368,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)C(=C(N=C1)C1=C(C=CC=C1)C1CC1)F,US,0,1,0,1,,207.6,
US_369,Oc1cccc(F)c1-c1ncc2c(nc(OCC34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,221.4,
US_370,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1ccccc1C(F)(F)F,US,0,0,0,0,,86.1,10730.6
US_371,F[C@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2C2CCC2)C1,US,0,1,0,1,,394.2,
US_372,CSc1cccc2cc(O)cc(-c3ncc4c(nc(OCC56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,1,0,1,,0.7,10.5
US_373,Oc1ccc(c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,US,0,0,0,0,,1.6,16666.7
US_374,C[C@H](N)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,1,0,0,0,,347.9,
US_375,Oc1ccc(c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,US,0,1,0,1,,1.7,1310.3
US_376,Cc1cc2[nH]ncc2c(c1Cl)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,2.6,582.3
US_377,Cc1cccc(O)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,416.9,
US_378,CN1CCc2cccc(Oc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)c2C1,US,0,0,0,0,,6250,
US_379,Fc1c(ncc2c(nc(OC[C@@]34CCCN3CC[C@@H]4C#N)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,US,0,0,1,1,,248.7,
US_380,Nc1ccc(Cl)c(F)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,1,1,0,1,,65.7,16666.7
US_381,CCc1c(F)ccc2cccc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,US,0,0,0,0,,0.7,708.4
US_382,Fc1c(ncc2c(nc(OC[C@@]34CCCN3C[C@H](C4)C(F)(F)F)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,US,0,0,1,0,,21.1,16666.7
US_383,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2CC(F)(F)F)C1,US,0,1,0,1,,585.9,
US_384,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(CF)CC5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,US,0,0,1,0,,2.4,398.2
US_385,COc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,US,0,1,0,1,,3083.3,16666.7
US_386,Oc1ccc(SC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,US,0,1,0,1,,2,320.3
US_387,CC(C)(N)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,US,1,0,0,0,,532.8,
US_388,COC1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(F)c23)C1,US,0,0,1,1,,0.6,40.2
